id,sku,name,price,currency,in_stock,categories,short_description,permalink,shop
1424,u1424,CABLE With PL2303HX USB To TTL Cable RS232 Module USB Converter Serial Adapter 4 Pin USB PL2303 To TTL Converter RS232 5V Adapter Module For Arduino,190.0,BDT,no,GSM/GPS/GPRS & Wireless | Communications,USB PL2303 To TTL Converter RS232 4 Pin 5V Adapter Module With Cable PL 2303 Board For Arduino Uno Electronics Project DIY,https://udvabony.com/product/pl2303hx-usb-to-ttl-adapter-cable-module/,udvabony
1426,u1426,CR2025 Battery 3V CR2025 Watch Battery CR2025 Button Cell Battery CR2025 Coin Cell Battery CR2025 Lithium Cell Battery 3V Battery For Watch,25.0,BDT,yes,Battery & Battery Holder | Battery | Coin Cell Battery,CR2025 3V Lithium Battery Coin Button Cell Watch Batteries CR 2025 Remote Watch Jewelry Led Key For Replacement 2025 CR Battery,https://udvabony.com/product/cr2025-3v-battery-coin-cell-watch-batteries/,udvabony
1428,u1428,Serial Port RS232 To TTL Converter Module TTL To RS232 DB9 Female 9 Pin Adapters COM Connector Based On MAX3232 IC 4 Pin Cable Connectors,199.0,BDT,yes,GSM/GPS/GPRS & Wireless | Communications | Modules,Serial Port RS232 To TTL Converter Module Female DB9 COM Connector Based On MAX3232 IC,https://udvabony.com/product/rs232-to-ttl-converter-module/,udvabony
1430,u1430,Connector With TTL To RS485 Adapter 485 Serial Port UART Level Converter Module 3.3V 5V Serial Port RS485 To TTL UART Level Converter DC 3.3V 5V Module Based On MAX485 IC For Arduino,75.0,BDT,yes,GSM/GPS/GPRS & Wireless | Communications,Connector With TTL To RS485 Adapter 485 Serial Port UART Level Converter Module 3.3V 5V Serial Port RS485 To TTL UART Level Converter,https://udvabony.com/product/rs485-to-ttl-module/,udvabony
1432,u1432,RS485 To Ethernet Converter Module MAX485 5V Transceiver Converter Module Evaluation Development Board RS485 To Ethernet Converter Adapters,550.0,BDT,no,GSM/GPS/GPRS & Wireless | Communications,RS485 Board MAX485 RS-485 5V Transceiver Converter Module Transceiver Converter Evaluation Development Board Kit Electrical Circuitry & Parts,https://udvabony.com/product/rs485-transceiver-board/,udvabony
1434,u1434,TTL To RS485 Adapter 485 Serial Port UART Level Converter Module 3.3V 5V Serial Port RS485 To TTL UART Level Converter DC 3.3V 5V Module Based On MAX485 IC For Arduino,80.0,BDT,yes,GSM/GPS/GPRS & Wireless | Communications,Serial Port RS485 To TTL UART Signal Level Converter DC 3.3V 5V Module Based On MAX485 IC For Arduino Uno Electronics Project DIY,https://udvabony.com/product/rs490-to-ttl-converter-module/,udvabony
1444,u1444,SPI To Ethernet W5500 Ethernet Network Module 3.3V 5V For Hardware Arduino TCP / IP / SPI Protocol STM32 Microcontroller Board,750.0,BDT,yes,GSM/GPS/GPRS & Wireless | Communications,SPI To Ethernet W5500 Network Module 3.3V 5V For Hardware Arduino TCP IP SPI Protocol STM32 Microcontroller Program,https://udvabony.com/product/w5500-ethernet-network-module/,udvabony
1448,u1448,XBee Pro 2B 63mW 802.15.4 RPSMA Series Zigbee Wireless Module Without Antenna Electronics Circuitry & Parts,4800.0,BDT,yes,GSM/GPS/GPRS & Wireless | WiFi & XBee,XBee Pro 2B 63mW 802.15.4 RPSMA Series Zigbee Wireless Module Without Antenna For Electronics Engineering Project,https://udvabony.com/product/xbee-pro-63mw-rpsma-series-2db/,udvabony
1452,u1452,CAP Holder 3.17mm Aluminium Bullet Propeller Adapter Set For RC Brushless Motor,159.0,BDT,yes,Robotics Parts & Drones Parts | Frame & Chassis Kits,CAP Holder 3.17mm Aluminium Bullet Propeller Adapter Set For RC Brushless Motor,https://udvabony.com/product/rc-aluminum-bullet-propellers-adapter-3-0mm/,udvabony
1454,u1454,ATTINY85 USB Development Board For Arduino IIC I2C General Micro USB Development Board ATTINY85 Arduino Board Micro USB Socket Adapters ATTINY85 Board,320.0,BDT,no,Programmers & Development Boards | Miscellaneous Boards,ATTINY85 ATTINY TINY85 Micro USB Development Board Module For Arduino IIC I2C Miniature General Micro USB Development Board,https://udvabony.com/product/attiny85-usb-development-board/,udvabony
1497,u1497,STM32 Touch Screen Evaluation development board STM32F4 Discovery Kit STM32F429,6650.0,BDT,yes,Programmers & Development Boards | STM32,STM32 Touch Screen Evaluation development board STM32F4 Discovery Kit STM32F429,https://udvabony.com/product/stm32f429zit6-discovery/,udvabony
1507,u1507,NodeMCU ESP8266 ESP-12F ESP12F CP2102 Wireless Wifi Development Board Input Micro USB Socket With 0.96 Inch OLED Display,2100.0,BDT,yes,Programmers & Development Boards | Miscellaneous Boards,NodeMCU ESP8266 ESP-12F ESP12F CP2102 Wireless Wifi Development Board Input Micro USB Socket With 0.96″ Inch OLED Display,https://udvabony.com/product/wemos-nodemcu-esp8266-with-0-96-oled/,udvabony
1509,u1509,KY039 KY-039 Finger Detection Heartbeat Sensor Module Finger Detect Measurement Sensor KY-039 Finger Heartbeat Detection Sensor Heart Rate Detector Module Finger Pulse Sensor For Arduino,230.0,BDT,yes,Arduino | Arduino Boards,KY039 KY-039 DC 5V 3 Pin Finger Detection Heartbeat Heart Beats Detector Sensor Module For Arduino Electronics Circuitry & Parts,https://udvabony.com/product/5v-heartbeat-module-for-arduino/,udvabony
1522,u1522,ATK-SIM800C SIM800C GSM GPRS Module Replaces SIM900A And TC35 TC35i Module SIM 800C Electrical Circuitry & Parts,1799.0,BDT,no,GSM/GPS/GPRS & Wireless | GSM/GPS/GPRS Module,ATK-SIM800C SIM800C GSM GPRS Module Replaces SIM900A And TC35 TC35i Module SIM 800C Electrical Circuitry & Parts,https://udvabony.com/product/atk-sim800c-gsm-gprs-module/,udvabony
1527,u1527,SIM800 SIM-800 GPRS Development Board Quad-Band GSM Shield Compatible For Arduino Electrical Circuitry & Parts,2150.0,BDT,yes,GSM/GPS/GPRS & Wireless | GSM/GPS/GPRS Module,SIM800 SIM-800 GPRS Development Board Quad-Band GSM Shield Compatible For Arduino Electrical Circuitry & Parts,https://udvabony.com/product/sim800-gprs-gsm-shield/,udvabony
1529,u1529,Mini GSM SIM800A SIM800 Quad-Band Wireless Module GSM GPRS STM32 Board Kit With Antenna Replace SIM900 Electrical Circuitry & Parts,1199.0,BDT,yes,GSM/GPS/GPRS & Wireless | GSM/GPS/GPRS Module,Mini GSM SIM800 Quad-Band Wireless Module GSM GPRS STM32 Board Kit With Antenna Replace SIM900,https://udvabony.com/product/sim800a-mini-gsm-gprs-module/,udvabony
1531,u1531,Mini SIM800L 4.2V 2.8V GPRS GSM Breakout Module Quad-Band 850/900/1800/1900MHz With Onboard SIM Card Slot And Antenna Electrical Circuitry & Parts,350.0,BDT,yes,GSM/GPS/GPRS & Wireless | GSM/GPS/GPRS Module,Mini SIM800L 4.2V 2.8V GPRS GSM Breakout Module Quad-Band 850/900/1800/1900MHz With Onboard SIM Card Slot And Antenna,https://udvabony.com/product/sim800l-mini-gprs-gsm-module/,udvabony
1533,u1533,SIM808 Quad Band GSM GPS Breakout Board Core Board Integrated GPS Module Bluetooth Support BK-SIM808 Electrical Circuitry & Parts,2199.0,BDT,yes,GSM/GPS/GPRS & Wireless | GSM/GPS/GPRS Module,SIM808 Quad Band GSM GPS Breakout Board Core Board Integrated GPS Module Bluetooth Support BK-SIM 808 For Arduino Electronics Project,https://udvabony.com/product/sim808-board-gsmgprsgps/,udvabony
1535,u1535,SIM900 GPRS GSM Shield Development Board Compatible With Arduino SIM 900 Quad-Band For Arduino Electrical Circuitry & Parts,1800.0,BDT,yes,GSM/GPS/GPRS & Wireless | GSM/GPS/GPRS Module,SIM900 GPRS GSM Shield Development Board Compatible With Arduino SIM 900 Quad-Band For Arduino Electronics Project DIY,https://udvabony.com/product/sim900-gsm-gprs-shield-for-arduino/,udvabony
1537,u1537,Ublox NEO-6M GPS Module With EEPROM For MWC Aero Quad With Antenna For Flight Control GY-NEO6MV2 Arduino Electronics Electrical Circuitry & Parts,430.0,BDT,yes,GSM/GPS/GPRS & Wireless | GSM/GPS/GPRS Module,Ublox NEO-6M GPS Module With EEPROM For MWC Aero Quad With Antenna For Flight Control GY-NEO6MV2 Arduino Electronics Project DIY,https://udvabony.com/product/ublox-neo-6m-gps-module/,udvabony
1539,u1539,16 CHANNEL TTP229 Touch Sensor Module TTP229 Capacity Touch Sensor Module 4×4 16 Channel Digital Capacitive Switches Touch Sensor Module 4×4 Ways,199.0,BDT,yes,Switch & Relays | Keypads,TTP229 16 Channel Digital Capacitive Switch Touch Sensor Module TTP 229 4×4 Ways Touch Sensor For Arduino DIY Home Automation Sensor,https://udvabony.com/product/ttp229-capacitive-touch-keypad-module/,udvabony
1543,u1543,4×4 Keypad Keyboard 4×4 Membrane Switch 4×4 Matrix Keypad 16 Key Thin & Flexible With Cable & Connector 4×4 Keypad For Arduino,75.0,BDT,yes,Switch & Relays | Keypads,4×4 Keypad Keyboard 4×4 Membrane Switch Matrix Keypad 16 Key Thin & Flexible With Cable Connector & Adhesive Back For Easy Surface Attach,https://udvabony.com/product/4x4-flexible-matrix-keypad/,udvabony
1551,u1551,12V 5A Charger Adapters US Plug LITE12V AC 220V To DC 12V 5Amp Charger 2 Pin Plug Power Supply Adapter Charger 12V Adapters 5A 12V Charger 5Amp Adapter For 775 Motor Water,480.0,BDT,yes,"Charger, SMPS & Circuit | Chargers",Best Quality LITEON AC 220V To DC 12V 5A 60W Motor Pump Motorcycle Battery Lead Acid Batteries Charger Switching Power Supply Adapter,https://udvabony.com/product/12v-5a-ac-power-adapter/,udvabony
1553,u1553,MICRO USB Socket With 5V 3A Charger Adapters HEAVY Quality AC 220V To DC 5V 3Amp Charger 2 Pin Plug Power Supply Adapter Charger 5V Adapters 3A 5V Charger 3Amp Adapter,369.0,BDT,yes,"Charger, SMPS & Circuit | Chargers",MICRO USB Socket 3A 5V AC 220V To DC 5V 3A Micro USB Connectors Power Supply Raspberry PI 3 B+ Adapters Chargers,https://udvabony.com/product/5v-2-5a-eu-power-supply-micro-usb/,udvabony
1555,u1555,MICRO USB Socket With 5V 2A Charger Adapters HEAVY Quality AC 220V To DC 5V 2Amp Charger 2 Pin Plug Power Supply Adapter Charger 5V Adapters 2A 5V Charger 2Amp Adapter,300.0,BDT,yes,"Charger, SMPS & Circuit | Chargers",MICRO USB Socket 2A 5V AC 220V To DC 5V 2A Micro USB Connectors Power Supply Raspberry PI 3 B+ Adapters Chargers,https://udvabony.com/product/5v-2a-eu-power-supply-for-raspberry-pi/,udvabony
1557,u1557,5V 2A Charger Adapters HEAVY Quality AC 220V To DC 5V 2Amp Charger 2 Pin Plug Power Supply Adapter Charger 5V Adapters 2A 5V Charger 2Amp Adapter,260.0,BDT,yes,"Charger, SMPS & Circuit | Chargers",Best Quality AC 220V To DC 5V 2A Power Supply Adapter Charger For TV Box Speaker Security Camera Audio Video Wireless Router,https://udvabony.com/product/2-5v-2a-power-adapter/,udvabony
1559,u1559,9V 2A Charger Adapters NORMAL Quality AC 220V To DC 9V 2Amp Charger 2 Pin Plug Power Supply Adapter Charger 9V Adapters 2A 9V Charger 2Amp Adapter,85.0,BDT,yes,"Charger, SMPS & Circuit | Chargers",Normal Quality AC 220V To DC 9V 2A Power Supply Adapter Charger For CCTV Camera Router Modem LED Strip Light Set Top Box Router,https://udvabony.com/product/9v-2a-power-adapter/,udvabony
1561,u1561,Flysky FS-i6 FS I6 2.4G 6CH AFHDS RC Radio Transmitter IA6B X6B A8S R6B IA6 Receiver Radio Remote Control For RC FPV Drone RC Car Quadcopter Helicopter Remote Control,9999.0,BDT,yes,Robotics Parts & Drones Parts | Remote & Controller,Flysky FS-i6 FS I6 2.4G 6CH AFHDS RC Radio Transmitter IA6B X6B A8S R6B IA6 Receiver Radio Remote Control For RC FPV Drone,https://udvabony.com/product/flysky-fs-i6-2-4g-6ch-afhds/,udvabony
1563,u1563,1Pair- 9450 9450R 9.4×5 Inch Carbon Fiber Nylon Rotating Fans With Washer Mini Self Lock Fan 9450 Motor Fan 2 Pcs Set For F450 F550 Propeller,220.0,BDT,yes,Robotics Parts & Drones Parts | Propeller,1-Pair White 9450 9450R 9.4×5″ Inch CW CCW Carbon Fiber Nylon Rotating Propeller Blades Wing Fan Self Locking Multi-Copter Multirotor,https://udvabony.com/product/propeller-blade-cw-ccw-glass-fiber-nylon/,udvabony
1569,u1569,LM2587 DC-DC 3V-30V To 4V-40V Step Up Power Supply Module Adjustable 5A Boost Converter Voltage Regulator Board 30W LM2587 Boost Converter Adapters,340.0,BDT,no,"Charger, SMPS & Circuit | Buck & Boost Module",DC DC Step Up LM2587 Boost Converter DC 3.5V-30V To 4V-30V 5A Adjustable Voltage Regulator Module Power Supply.,https://udvabony.com/product/lm2587-high-power-dc-3-530v-boost/,udvabony
1577,u1577,A CLASS 2N6509G SCR 2N6509 800V 25A Silicon Controlled Rectifier SCR 2N6509 Thyristor IC TO-220 Package 3 Pin Leads,70.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",A Class 2N6509G 2N6509G 2N 6509 800V 25A Semiconductor Silicon Controlled Rectifier Thyristor IC SCR TO-220 Package Transistors,https://udvabony.com/product/2n6509-to-220-scrs-800v-25a/,udvabony
1582,u1582,40TPS12APBF Thyristor 40TPS12A SCR Thyristor 40TPS12 Transistor SCR 35A 1200V TO-247 Package 3 Pin Leads,330.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",40TPS12APBF 40TPS12A 40TPS12 35A 1200V Phase Control SCR Unidirectional Thyristor Transistor TO-247 Package For Electronics Parts,https://udvabony.com/product/40tps12a-1200v-40a-sc/,udvabony
1584,u1584,BT134 Transistor BT134-600D BT134 600E TRIAC 4A 600V 3 Pin Leads TO-126 Package BT134 TRIAC SCR IC,8.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",BT134-600D BT134 600V 4A Through Hole Mounting Bi-Directional SCR TRAICS Thyristor TO-126 Package Electronics Parts,https://udvabony.com/product/bt134-4a-500v-triac/,udvabony
1586,u1586,BT136 Transistor BT136-600D BT136 600E TRIAC 4A 600V 3 Pin Leads TO-220 Package BT136 TRIAC IC,25.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",BT136-600D BT136 TRIAC 4A 600V Three Terminal TO-220 Electronics Components Parts,https://udvabony.com/product/bt136-4a-500v-triac/,udvabony
1588,u1588,BT169D Thyristor SCR TO92 0.8A 400V Unidirectional Thyristor BT169D Logic Level TO-92 3 Pin Leads BT169 Thyristors Logic Level SCR,10.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",BT169D Thyristor SCR TO92 0.8A 400V Unidirectional Thyristor BT169D Logic Level TO-92 3 Pin Leads BT169 Thyristors Logic Level SCR,https://udvabony.com/product/bt169-0-8a-200v-triac/,udvabony
1590,u1590,BTA08 TRIAC BTA08-600C BTA08-600 8A 600V TRIAC TO-220 Package 3 Pin Leads BTA08600C TRIAC,30.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",BTA08-600C BTA08600C BTA08 600C BTA08-600 8A 600V TRIAC Microelectronics TO-220 Package For Electronics And Electrical Circuitry Parts,https://udvabony.com/product/bta08-600-8a-600v-triac/,udvabony
1592,u1592,BTA12 TRIAC BTA12-600B 600V 12A TRIAC Thyristor IC TO-220 Package Industrial BTA12-600B TRIAC IC 3 Pin Leads Thyristor IC,50.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",Industrial BTA12 BTA12-600B 600V 12A TRIAC Thyristor IC TO-220 Package TRIAC Thyristor IC Electronics Circuitry & Parts,https://udvabony.com/product/bta12-600-12a-600v-triac/,udvabony
1596,u1596,A CLASS BTA26 TRIAC BTA26-600B 600V 25A Industrial BTA26600B TRIAC IC 3 Pin Leads,90.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",A Class Industrial BTA26 BTA26-600B 600V 25A TRIAC IC Electronics Circuitry & Parts TRIAC IC,https://udvabony.com/product/bta26-600-24a-600v-triac/,udvabony
1600,u1600,MEDIUM CLASS BTA41 TRIAC BTA41-600B 600V 40A Industrial BTA41600B TRIAC Thyristors IC Power TRIAC Thyristor IC 3 Pin Leads,110.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",B Class Industrial BTA41 BTA41-600B 600V 40A TRIAC Thyristors IC Power TRIAC Thyristor IC Electronics Circuitry & Parts,https://udvabony.com/product/bta41-600b-40a-700v-triac/,udvabony
1602,u1602,MCR106 C106D1 C106MG C106DG 4A 400V 0.5W TO-225AA Thyristor SCR Silicon Control Rectifier 3 Pin Leads Transistor,25.0,BDT,yes,Transistors & Thyristor | Thyristor,MCR106 106 C106 C106D C106MG C106DG 4A 400V 0.5W TO-225AA Thyristor SCR Silicon Control Rectifier Transistor,https://udvabony.com/product/c106-thyristor-4a-to-255aa/,udvabony
1604,u1604,DB3 Diode DB3 DIAC Trigger Diode Bidirectional 2A 28-36V DO-35 Package 2 Pin Leads Diode 2A DB3,3.0,BDT,yes,"Crystals, Diodes & Inductors | Diodes",DB3 DB-3 DIAC Trigger Diode Bidirectional 2A 28-36V DO-35 Glass Package Diodes Electronics Circuitry & Parts,https://udvabony.com/product/db3-tp-diac-28-36v-2a-do-35/,udvabony
1606,u1606,MCR100 Thyristor MCR100-6 400V 0.8A MCR100 Transistor Thyristor 3 Pin Leads TO-92 Package MCR100-6 SCR Thyristor,10.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",MCR100 Thyristor MCR100-6 400V 0.8A MCR100 Transistor Thyristor 3 Pin Leads TO-92 Package MCR100-6 SCR Thyristor,https://udvabony.com/product/mcr100-6-scr-thyristor-400v-800ma/,udvabony
1608,u1608,TPDV1225 TRIAC 25A 1200V TRIAC TOP-3 Package 3 Pin Lead Transistor,95.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",TPDV1225 TPDV 1225 25A 1200V TRIAC Electronics Spares Parts TOP-3 Package,https://udvabony.com/product/tpdv1225-triac-1200v-25a/,udvabony
1610,u1610,TYN604 IC 600V 4A 3 Pin Leads TYN604 Thyristor SCR TO-220 Silicon Controlled Rectifiers TYN604 SCR Thyristor,99.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",TYN604 600V 4A SCR Thyristor TO-220 Package 3 Pin TYN 604 Silicon Controlled Rectifiers Thyristor For Electrical Circuitry Parts,https://udvabony.com/product/tyn604-4a-600v-scr-to-220/,udvabony
1612,u1612,TYN610 IC TYN610 Thyristor SCR 600V 10A TYN610 Transistor TYN610 SCR 10A 600V Thyristor TO-220 Package 3 Pin Leads Unidirectional Thyristor SCR,99.0,BDT,yes,"TRIAC,SCR & Optocoupler | TRIAC & SCR",TYN610 IC TYN610 Thyristor SCR 600V 10A TYN610 Transistor TYN610 SCR 10A 600V Thyristor TO-220 Package 3 Pin Leads Thyristor SCR,https://udvabony.com/product/tyn610-scr-10a-600v-to-220/,udvabony
1623,u1623,4 Channel Wireless RF Remote Control 433MHz 4CH Remote Control 4 Keys Wireless Transmitter Receiver Circuit With 4 Button Switch Remote 4CH Transmitter And Receiver For Arduino,299.0,BDT,yes,GSM/GPS/GPRS & Wireless | Remotes & RFID,Wireless 4 Channel RF 433MHz Remote Control 4 Keys Transmitter Receiver Module 4 CH With Battery For Arduino Electronics Project DIY,https://udvabony.com/product/4-channel-wireless-remote-control/,udvabony
1625,u1625,FlySky-FS-CT6B FS CT6B 2.4G 6CH RC Radio System TX FS-CT6B + RX FS-R6B 6CH RC Transmitter FS-R6B Receiver Remote Controllers,4900.0,BDT,yes,GSM/GPS/GPRS & Wireless | Remotes & RFID,FlySky-FS-CT6B FS CT6B 2.4G 6CH RC Radio System TX FS-CT6B + RX FS-R6B 6CH RC Transmitter FS-R6B Receiver Remote Controller,https://udvabony.com/product/fs-ct6b-6ch-remote-control-for-rc/,udvabony
1633,u1633,HX1838 Infrared IR Receiver Module Wireless Remote Control Kit With Cables IR Sensor Receiver Module Infrared Sensor With Remote,175.0,BDT,yes,GSM/GPS/GPRS & Wireless | Remotes & RFID,Infrared IR Sensor Receiver Module Wireless Remote Controller Dupond Cable Wire DIY Kit HX1838 IR Receiver Sensor,https://udvabony.com/product/infrared-wireless-remote-control-kit/,udvabony
1637,u1637,4CH RELAY Wireless Remote Control Switch 4 Relay 12V 4 Channel Relay 433MHz RF 4CH Relay Module 4 Channel Transmitter And Receiver 4 Channel Wireless RF Remote Control,999.0,BDT,no,GSM/GPS/GPRS & Wireless | WiFi & XBee,4CH Relay Wireless Remote Controls Switches DC 12V 4CH 433MHz Relay Module With 4 Channel Receiver Module & RF Transmitter,https://udvabony.com/product/rf-433mhz-4-channel-wireless-relay-module/,udvabony
1639,u1639,17mm HEX With 130mm WHEEL D130mm Robotic Wheel Rubber Tier 130x60mm With Copper Hex Coupling 6x17mm Smart Robot Car Wheel For Arduino,550.0,BDT,yes,Robotics Parts & Drones Parts | Wheels,130mm Heavy Duty Robotics Wheel D130mm Plastic Smart Car Robotic Rubber Tier Wheel 130x60mm With Brass Copper 6mm 17mm Hex Shaft,https://udvabony.com/product/robotics-wheel-rubber-tire-with-6mm-coper-hex/,udvabony
1641,u1641,8mm Hex Male To Female Brass Hex Threaded Pillar Standoff Spacer 8mm Brass COPPER Hex Spacer Suitable For M3 Screws Tools Sets 8mm Hex Spacer,18.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Hex Spacer",8mm Hex Female To Male Hex Thread Spacer 8mm Brass COPPER Hex Spacer Suitable For M3 Screws Tools Sets 8mm Hex Spacer,https://udvabony.com/product/hex-spacer-6mm-female-to-male/,udvabony
